7.05E+17,977543461, tempkt, star gazing nature stock market finance geek mom of 4 books golden doodles history politics, 2016-03-01,3:53:21, rt we really want a president to swear in on the lincoln bible with a stubby little baby hand htt , ohio, twitter for android,19, #MakeDonaldDrumpfAgain, @jeremynewberger:,0
7.04E+17,401802188, moll kristine, jumping continents and figuring out what i want to do with the rest of my life , 2016-02-29,18:13:56, john oliver is everything and people need to get their heads out of their butts, rouen france, twitter for iphone,1, , ,2
7.05E+17,277595096, pamelafettig, super aunt children s book author editor and writer, 2016-03-02,16:19:59, brilliant , indianapolis, twitter for iphone,0, #MakeDonaldDrumpfAgain, ,1
7.05E+17,48009799, jamieinbathurst, army brat dallas cowboys blue jays raptors sens father of 3 tweets are personal opinions , 2016-03-02,11:25:41, rt iamjohnoliver and genius , , twitter for iphone,9900, #MakeDonaldDrumpfAgain., @jk_rowling:@iamjohnoliver,0
7.04E+17,4192961459, net2ayurveda, , 2016-02-29,21:38:25, rt john oliver is not mincing his words dismantles image , , twitter web client,4, #Trump’s#MakeDonaldDrumpfAgain, @BSchmeitzner:,0
7.04E+17,620253665, smith jeffreyt, exec dir vanguardafrica whatever you can do or dream you can begin it views mine words foreignaffairs democracypost cfr org wpreview theatlantic, 2016-02-29,17:23:25, when a comedian on cable television does the job that journalists have largely failed to do over the past 7 months , , twitter web client,344, #MakeDonaldDrumpfAgain, ,551
7.19E+17,1005784116, wallaby watch, the wildlife is watching, 2016-04-10,11:42:29, rt yes on amp , the landed gentry, twitter for ipad,17, #panamapapers#ausvotes, @margokingston1:@lenoretaylor,0
7.19E+17,524148197, fab1231,  nhs thirdsector humanrights socialjustice a mosaic of the whole picture sometimes a mirror and a reflection , 2016-04-09,15:10:37, more than 340 companies secret tax deals with luxembourg exposed , united kingdom, twitter for android,0, #LuxembourgLeaks#PanamaPapers, ,0
7.18E+17,103708562, andymarcolin,  owner of the judge jury hardcore golf freak snow rain wind i m your man love sonja my family and friends travel freak c the world, 2016-04-08,15:32:21, rt the top 10 tax havens in the and latest fallout from the leak here ,  t 43 484417 79 720563, twitter for iphone,272, #PanamaPapers, @ReutersBiz:,0
7.18E+17,326003769, varshathacker, architect interior designer town planner landscape designer art research artist art collector loves flowers nature horse riding loves cooking , 2016-04-08,5:55:16, rt the provides rare insights into a world that can only exist in the shadows via, , twitter for android,207, #PanamaPapers, @ICIJorg:@SZ,0
7.18E+17,268521607, savvyyabby, full stack parallel entrepreneur warped by time but improved by age my opinions are mine all mine , 2016-04-07,11:13:03, of course there are gems in the data but you need people looking at it who actually know something about finance , sydney, twitter for iphone,0, #ICIJ#panamapapers, ,0
7.17E+17,21870072, marqlamar, filmmaker photographer community activist oh yea 2016 tulsan oklahoman of the year wethepeopleokla justice for all, 2016-04-05,19:04:35, rt panama mulls retaliation as france looks to put it on tax haven list , tulsa ok, twitter for android,44, #UPDATE#PanamaPapers, @AFP:,0
7.17E+17,2417876179, nawab 8, member social media team hyderabad ppp bhuttoist follower szab smbb worker bbhuttozardari bakhtawarbz aseefabz ex senior v p psf latifabad , 2016-04-05,17:02:58, to launch probe after massive data leak, karachi hyderabad pakistan , twitter for android,0, #PanamaPapers, ,0
7.17E+17,507699886, prithulnarula, wise cracks lame puns and innuendo aerospace engineer wherever required , 2016-04-05,15:45:25, rt breaking just claimed its first prime minister , delft nl, twitter for android,4678, #PanamaPapers, @Snowden:,0
7.05E+17,17069442, jenn976, work in seattle and am a feminist liberal bleeding heart tree hugging dirt worshipping animal loving civil rights activist power to the people , 2016-03-01,21:04:29, rt i know words i have the best words i literally can t stop , seattle, twitter web client,1877, #MakeDonaldDrumpfAgain, @SamSmithTweets:,0
7.17E+17,395438491, carolyncakir, 70 substance 30 nonsense news producer re tweets and quotes are not endorsements , 2016-04-04,22:40:12, is an idiot in other news snow is white my news feed right now, washington dc, twitter for iphone,0, #MakeDonaldDrumpfAgain, ,0
7.19E+17,161627324, thinktankfuture,  crosslinked thinktankfutureconsulting invest in intelligent values ahead of time postfactum is neither a strategy nor a solution but wisdom is , 2016-04-10,16:25:01, rt is this how a hacker got the , austria vienna, twitter web client,45, #PanamaPapers?, @Gizmodo:,0
7.19E+17,71821426, dido15, , 2016-04-09,14:04:30, time to go you are implicated in fraud , , twitter web client,0, #ResignDavidCameron#unaoil#petrofac#bribery#panamapapers, ,0
7.19E+17,79939566, mainstreamnews, wolf pac supporter i post headlines videos and comment tytlive death to fascism rts likes endorsement fb page , 2016-04-08,23:25:09, 1 000 plus nevada business entities linked to mossack fonseca reveal layers of secretive ownership , news politics business tech, twitter for android,3, #PanamaPapers, ,1
7.18E+17,289187870, thamaastermind, evolve or evaporate tha creator is always greater than tha creation i m who i be stay sharp or get sloppy beyoudoyou familiamatters audiophile avid gamer, 2016-04-08,14:27:58, rt documents show senate pres saraki owns hidden offshore assets he claimed belongs to his wife s family h , igodomigodo, twitter for iphone,93, #PanamaPapers:, @SaharaReporters:,0
7.18E+17,3695866156, hawwakibeeti, realistic eye opener on line news observer, 2016-04-06,11:23:19, ex un chief kofi annan s son implicated in offshore london property deal the son of former un , islamabad pakistan, twitterfeed,0, , ,0
7.18E+17,2863093335, pears eve, cocoa interspace international global common law courts of justice have made history and won the e court cases we have had the worlds largest juries , 2016-04-06,0:15:02, rt apart from your inheritance schools fees and university costs have you benefited from tax avoidance, jp common law courts, twitter web client,183, , @WillBlackWriter:@David_Cameron?…,0
7.17E+17,2354279760, dinny8pnb, banker believe in social equality, 2016-04-05,18:56:10, rt the remind us that we must do more to help countries expose amp stop all illicit financial flows , london uk, twitter for iphone,188, #PanamaPapers, @JimKim_WBG:,0
7.17E+17,2533546914, michinmanhattan, it s pretty much, 2016-04-05,16:55:52, rt over 22 000 protesters confirmed in the square nearby streets full that s 10 of all voters , manhattan ny, twitter for iphone,894, #Iceland#panamapapers#cashljs, @hjortur:,0
7.17E+17,2596664568, colourhorizon,  musings on music and more , 2016-04-05,15:39:41, rt we asked to tackle tax avoidance amp evasion after the google tax deal he s done nothing , , twitter web client,1294, #PanamaPapers, @jeremycorbyn:@David_Cameron,0
7.17E+17,1946314722, robert scheele, a blog on european and global politics, 2016-04-05,6:57:42, as usual ahead of the curve talking about the issue in 2011 , wien sterreich, facebook,0, #Bernie#FeelTheBern, ,2
7.17E+17,2405138402, ger2519, twitter censors everything their board members are izlamic move to gab ai for true free speech for all pvv mega mhga banislam, 2016-04-04,22:06:55, rt panamapapers law firm had clients subject to sanctions on north korea iran zimbabwe , , twitter for android,4, , @JewhadiTM:,0
7.17E+17,354907484, novisid, i ve come to the firm conclusion the use of proverbs may be aesthetically beautiful but it s the language of the lazy which mostly clouds or distorts subjects , 2016-04-04,10:21:48, while we are still waiting for kweku banku to bring us the jj swiss accounts you can be in ghana and panama at the same time, gbi atabu, twitter web client,1, #PanamaPapers, ,1
7.17E+17,12648002, olehjortland, associate professor philosophy university of bergen uib uib philosophy norway philosophy of logic formal logic , 2016-04-04,8:20:59, rt no they haven t been hiding their money they ve been hiding ours by calling it theirs , bergen, twitter for iphone,1912, #panamapapers, @NeinQuarterly:,0
7.20E+17,304971850, maneeshchhibber, executive editor dna, 2016-04-12,15:32:36, do watch ritu sarin amp jay mazoomdaar being interviewed by ravish kumar for in office, india, twitter for android,10, #panamapapers, @iyervaidy@ndtvindia@IndianExpress,5
7.19E+17,38025787, soul patrol, conscious pilot, 2016-04-10,23:15:47, rt couldn t make this stuff up britain s inquiry chief worked for a law firm acting for offshore firms , auckwood, twitter web client,28, #panamapapers, @bernardchickey:,0
7.19E+17,53277495, rntaliaferro, , 2016-04-09,18:51:19, sign to stand w tell to investigate via, , twitter web client,0, #PanamaPapers#p2, @SenWarren@SenSherrodBrown:@USTreasury@CREDOMobile,0
7.19E+17,276038918, oakroyd, advocating public services equalities scotindy opposing wars climate change on jazz blues clips coybig 0 nopasaran antifa, 2016-04-08,18:48:36, rt the feeling in iceland if you were in any doubt , 3rd stone from the sun, twitter web client,7, #Iceland#panamapapers#cashljs, @MattDeaves:,0
7.18E+17,142724284, gvipers, news editor wsj from bucks to brooklyn former independent evening standard notts post , 2016-04-08,10:16:29, davidcameron pressured to come clean on finances labour mps call for resignation what should he do , new york ny, twitter for iphone,0, #panamapapers, ,0
7.18E+17,3463203138, jhaffersulian,  , 2016-04-07,14:00:01, rt all released so far 149 out of 11 5 million , , twitter for iphone,1278, #PanamaPapers, @wikileaks:,0
7.18E+17,4148673253, fraraax, may allah ease everything , 2016-04-07,6:19:27, rt when politicians tries to stop leaks , , twitter for android,50, #panamapapers, @KhabirM:,0
7.18E+17,458774784, edwardb uk,  rocket scientist views mine rts amusement not endorsement uniofbath uwebristol alumni space geek, 2016-04-06,21:52:45, rt when it comes to tax havens panama is one of the worst , bath uk, twitter for iphone,5, #PanamaPapers, @the_tpa:,0
7.17E+17,94297983, paco229, uno de los administradores del grupo manifiesto en facebook vocal de la jdn de pirata espa a liejense liegeois belgique resident en espagne 1999, 2016-04-05,5:12:35, rt 22 000 protest demanding pm resign p v whyiceland ig , brunete madrid spain, twitter for android,82, #Iceland:#cashljs#panamapapers, @NewsRevo:@,0
7.17E+17,553968741, dianecruz11, very liberal and proud of it resist all things russia trump and gop , 2016-04-05,2:00:30, rt over 22 000 protesters confirmed in the square nearby streets full that s 10 of all voters , calif, twitter for ipad,894, #Iceland#panamapapers#cashljs, @hjortur:,0
7.17E+17,1452720702, aliprism, 786 a british muslim interested in people cultures politics and beliefs rt follow show an interest in the content not an endorsement fav are bookmaks, 2016-04-04,23:17:00, rt the population of iceland is only 330 000 largest protest by percentage of population in history , uk, twitter for iphone,7357, #PanamaPapers, @Snowden:,0
7.17E+17,354575476, grahamlogan57, apolitical campaigner fighting against plans to double the size of magna park blight my locality forever with even more traffic congestion air pollution , 2016-04-04,21:19:04, rt the thing about the is that it doesn t matter if it s legal or not the outrage is absolutely real and with goo , leicestershire, twitter for iphone,3, #panamapapers, @landongn:,0
7.17E+17,377015047, niyorty, an ardent believer in rule of law legal practitioner die hard gunner, 2016-04-04,19:48:52, rt pretty much the whole iceland population demanding pm s resignation , lagos nigeria , twitter for android,3498, #panamapapers, @ianbremmer:,0
7.17E+17,573512276, heikomamerow, webdev wordpress private, 2016-04-04,18:28:52, rt protests wrack when pm refuses to step down mocks protestors live , berlin, twitter for android,4971, #Iceland#PanamaPapers, @Snowden:,0
7.17E+17,35196174, werocktheplanet, falun da team human don t be afraid we are a probiotic moviement for what ails the 21st century homo sapiens sapiens soul and your third world planet earth , 2016-04-04,17:07:44, rt british banker set up firm used by north korea to sell weapons , nyc bmore symbiotic universe, twitter for iphone,4, #panamapapers, @MaeveShearlaw:,0
7.17E+17,15376200, tancopsey, director special projects climatenexus formerly climaterisk newclimateecon bbcmediaaction that climate change business arsenal and animals opinions mine, 2016-04-04,14:07:26, is there a climate connection says petrostates and an eu official implicated, nyc ldn akl, twitter web client,0, , @climatemegan,0
7.17E+17,347814622, noweprojekcje, journalist producer, 2016-04-04,12:41:18, the panama papers how to hide a billion dollars video explainer , warszawa polska, twitter web client,0, #PanamaLeaks#panamapapers, ,1
7.17E+17,4001548186, matargastlog, tujhse hi wifi connection juraa , 2016-04-04,9:27:06, rt no hallaboo on amitabh bachchan been named in for parking money abroad had it been srk it wud hav been a nati , delhi india, twitter for android,14, #panamapapers, @hkumar26:,0
7.17E+17,2217969042, envy2sheikh786, let us be rational in our attitude, 2016-04-04,7:25:13, rt hidden in files a trail of payoffs by italian firm via offshore cos for defence supplies to india , ahmedabad gujarat india, twitter for iphone,80, #PanamaPapers, @IndianExpress:,0
7.17E+17,763937394, esten51, conservative fan of open wheel racing and the cfl enjoy photography golf officially retired add to lists blocked edmonton alberta , 2016-04-04,5:30:31, rt it is apparent that will rock not just the rich amp famous but political establishments social media must lead , , twitter for iphone,158, #panamapapers, @JhaSanjay:,0
7.20E+17,337291312, j sutherland2, i hate tories and now begins the fightback the north remembers let s all back corbyn, 2016-04-12,7:30:15, rt after there s need to be a proper investigation into where their money comes from , , twitter for ipad,9, #PanamaPapers#ToryTaxDodgers, @D_Raval:,0
7.18E+17,24763209, fairtrade ervin, , 2016-04-08,1:33:43, rt bill clinton supercharged selling of our gov t to special interests amp in return they made the clintons fortunes , chicago il, twitter for android,536, , @DrJillStein:,0
7.21E+17,2997245336, asfandyarkwali, central president awami national party tweets are from the official statements of masher khan fc teamanp, 2016-04-15,17:25:23, 5 members committiee has been formed by for meeting with the delegation of other members of , walibagh charsadda, twitter web client,8, #PanamaPapers, @ANPMarkaz@PTIofficial,14
8.61E+17,14267944, clevelanddotcom, breaking news sports and entertainment from across northeast ohio follow our reporters at , 2017-05-08,0:04:03,  kingjames and had a humorous exchange before sunday s game 4 in toronto , cleveland ohio, socialflow,5, , @KingJames@Livy70,12
8.26E+17,2836421, msnbc, the place for in depth analysis political commentary and informed perspectives questions tweet to farrashley find us on snapchat msnbc, 2017-01-30,16:39:03, kal penn explains how he raised more than 500k for syrian refugees all thanks to a troll , , snappytv com,533, , ,1231
8.79E+17,2488541, bostonherald, starting the conversation every day with passionate journalism watchdog special reports and the best in ne sports business and features live on heraldradio , 2017-06-26,12:32:18,  hillarychabot tito jackson slams mayor cops handling of video probe , boston ma, socialflow,0, #bospoli, @HillaryChabot:,0
8.66E+17,15752446, wistatejournal,  madison s largest reporting team the best source for news analysis and features about wisconsin business politics crime entertainment sports and more , 2017-05-21,3:17:34, cnn sheriff david clarke plagiarized parts of master s thesis , madison wisconsin, dlvr it,5, , ,0
8.96E+17,23092822, sacbiz, the sacramento business journal covers business news in the four county sacramento region , 2017-08-12,19:11:40, rt hacker lab is moving forward with plans to set up in , sacramento, twitter web client,6, #RanchoCordova#Sacramento#tech, @VAP_SBJ:@VisitRancho@SacHackerLab,0
8.88E+17,265902729, bbcsport, official account also from bbc bbcmotd bbcf1 bbctms bbctennis bbcrugbyunion bbcsnooker bbcgetinspired, 2017-07-19,16:20:17, rt he s back due to play his first match for this season commentary 6 30pm amp , mediacityuk salford, tweetdeck,11, , @bbctms:@KP24@surreycricket@B…,0
8.65E+17,14411304, sacbee news, official account of the sacramento bee in california news sports entertainment politics hosted by annabgedit jonschultzca, 2017-05-17,17:47:33, rt baseball amp softball coaches are encouraged amp urged to send us all league teams to help pick bee all metro teams send jdav , sacramento ca, twitter web client,2, , @SacBee_JoeD:,0
8.95E+17,8980312, idahostatesman,  1 source for breaking news investigations sports outdoors business more for boise meridian eagle nampa idaho real news all the time since 1864 , 2017-08-07,22:07:42, rt 3 3 conserve sage grouse populations while preserving the customs and culture of the state , boise idaho usa, tweetdeck,1, , @CynthiaSewell:@ButchOtter,0
8.81E+17,14495726, phillyinquirer, delivering the news since 1829 winner of 20 pulitzer prizes tips 215 854 4567 on facebook , 2017-06-30,17:26:04, study philly cops with low self control more likely to shoot , philadelphia pa, socialflow,3, , ,2
7.84E+17,2467791, washingtonpost, tweet length breaking news analysis from around the world founded in 1877 follow our journalists on twitter , 2016-10-05,21:27:07,  i told you his hair wasn t orange what happens when politicians go to school , washington dc, socialflow,71, , ,108
8.59E+17,5988062, theeconomist, news and analysis with a global perspective subscribe here , 2017-05-02,11:55:31, home sharing sites are targeting business travellers , london, socialflow,17, , ,46
8.24E+17,141198415, thepcnr, the putnam county news recorder covering philipstown cold spring garrison and putnam valley in new york s hudson highlands , 2017-01-24,10:57:03, haldane closed tues due to road conditions , cold spring new york, twitter for iphone,0, , ,0
8.59E+17,30284449, windycitytimes1, chicago s voice of the gay lesbian bisexual trans queer community since 1985 posters tracy baim publisher and staff writers, 2017-05-01,20:06:39, rt pics from the fundraiser are up on fb our website thanks for your support , chicago, twitter for iphone,2, #ProudToRunway#Chicago!, @sidetrackbar:@ProudtoRun,0
5.85E+17,90500349, bcreview, the boulder city review is a comprehensive weekly newspaper covering boulder city nev the city of nearly 15 000 is located nearly 25 miles outside las vegas , 2015-04-06,17:16:16, federal state county and local elected officials make good on promise to put so nevadans to work with i 11 , boulder city nev , twitter for iphone,0, , ,0
6.46E+17,36515795, retrieverumbc, the official twitter account of the retriever university of maryland baltimore county campus newspaper , 2015-09-21,10:01:24, trw does fun facts in print now this week s otters and pond snark check it out , baltimore md, twitter web client,0, , ,0
7.28E+17,58789743, theleaderherald, the leader herald is the best source for news sports and visitor s information for those in the gloversville and johnstown area , 2016-05-05,15:29:24, local native weighs run for governor news sports jobs community the , gloversville new york, facebook,0, , ,0
8.25E+17,82943769, bklyneagle, everything brooklyn since 1841 brooklyn s number 1 news stream, 2017-01-27,6:46:16, thanks to my top interactors via , brooklyn ny, the social jukebox,0, , @pete_manhattan@GhostVNSNY@dneelie,0
3.80E+17,110804913, oneidadispatch, official newspaper of madison county ny covers local regional national world news for madison county oneida county , 2013-09-18,23:22:51, claiming bogus ties to targeting computer owners from, oneida ny, twitter for websites,0, #Microsoft#scam#scammers, @oneidadispatch),0
1.12E+17,50728664, sohojournal, , 2011-09-09,14:32:31, the new edition of soho journal comes out next week art politics art of intelligence and economic commentary www sohojournal com , soho nyc, twitter web client,0, , ,0
7.57E+17,921945348, clermontsun, the official twitter feed of the clermont sun the clermont sun is published every thursday in batavia ohio , 2016-07-24,21:00:54, today in in 1961 the volunteer life squad began operation , batavia ohio, hootsuite,1, #ClermontHistory:#Williamsburg, ,0
7.90E+17,34985745, coshtribune, this is the twitter account for the coshocton tribune in coshocton ohio we ve been covering news in coshocton county since 1909 , 2016-10-22,21:00:27, the past president of the obesity medicine association says justice was not served in valasquez case , coshocton ohio, hootsuite,0, , ,0
8.58E+17,17502336, limanews, the lima ohio news a daily newspaper covering nine counties in northwest ohio , 2017-04-29,12:49:41, pakistan pm sacks adviser over leaked report against army , lima oh, ifttt,0, , ,1
7.92E+17,2290154384, thedailycall, proud to represent the city of piqua visit our website at or like us on facebook , 2016-10-28,16:03:00, volunteers the heart of our community , piqua oh, twitter web client,0, , ,0
7.74E+17,1079877763, village report, weekly news and sports for williams fulton counties in northwest ohio , 2016-09-08,0:57:17, wauseon s st casper s knights of columbus , williams fulton county ohio, social media publisher app ,0, , ,0
6.39E+17,11777302, thelantern, the official twitter account of ohio state s student newspaper the lantern follow lanternsports lanternartslife and lanterntv for tailored updates , 2015-09-01,16:01:04, watch interview w 2006 heisman trophy winner troy smith , columbus ohio, buffer,1, , @LanternTV's@Kaley_Rentz,3
8.32E+17,27946710, normannews, the official twitter account of the norman transcript, 2017-02-15,1:40:57, bierman s lead narrows chappel and wilson neck and neck , norman oklahoma, blox cms,0, , ,0
3.64E+17,44258200, currypilot, brookings oregon news sports weather, 2013-08-05,17:48:03, sw oregon fires remain national priority the big windy complex fire west of glendale and burning in curry , brookings or, dlvr it,0, , ,0
5.94E+17,17761450, argusobserver, the argus observer is a daily newspaper published afternoons monday through friday and sunday mornings serving the western treasure valley , 2015-05-01,18:07:13, we have popcorn too , ontario or, twitter for iphone,0, #argusgoldpromotion, ,0
8.57E+17,15093279, dailyemerald, we are journalists covering news sports entertainment and opinion on the uoregon campus see odesports for sports coverage , 2017-04-26,16:50:16, check out photos of latest spring practice , eugene oregon, buffer,0, , @oregonfootball's,3
8.52E+17,14304170, pennlive, pennsylvania s source for news sports entertainment and more tips dm or email newstips at pennlive dot com snapchat , 2017-04-10,23:25:21, the pair admitted trying to shoot a street sign but didn t intend to strike passing vehicles police say , pennsylvania usa, socialflow,0, , ,0
8.44E+17,17371435, pghcitypaper, pittsburgh s 1 arts entertainment newsweekly always free online and in print , 2017-03-21,12:27:00, tonight at 8 lawyer and human rights activist at alphabet city , pittsburgh pa, tweetdeck,5, , @TengBiao@cityofasylum's,3
2.31E+17,20281416, wkdr,  nepa s no 1 arts entertainment weekly newspaper since 1993 the region s most widely read publication newstands every wednesday online every day , 2012-08-03,19:11:14, pauly d made 11 million dollars over the past 12 months well at least he earned it , northeastern pennsylvania, facebook,0, , ,0
6.27E+17,8731922, eastbayri,  is dedicated to all things related to the east bay area of rhode island , 2015-07-31,17:06:05, police seek help in id ing tiverton bank robbery suspect tiverton a man is alleged to have robbed the bank , bristol rhode island usa, twitterfeed,0, , ,1
8.03E+17,295424059, gsabusiness, your source for business news for the upstate of south carolina , 2016-11-27,22:00:55, icymi accepts offer to become ambassador , greenville south carolina, hootsuite,1, , @nikkihaley@UN@crbr,1
7.87E+17,112863282, bhpioneer, we are seaton publishing company inc a family owned media company serving the black hills region of south dakota and wyoming since 1876 , 2016-10-13,18:59:04, trying to slow the spread of invasive species , spearfish sd, facebook,0, , ,0
7.55E+17,1250346146, standardbanner, jefferson county tennessee s trusted news source since 1928 , 2016-07-19,16:00:14, performing arts center still without theatrical rigging , jefferson city tn, standard banner,0, , ,0
8.39E+17,16117930, thecitypaper,  nov 1 2000 aug 9 2013 for content from cp writers and editors follow pithinthewind nashpostsports post politics , 2017-03-08,14:05:12, rt hattie b s pulls out of germantown will move into the hook s old space on 8th ave in melrose , nashville tn, tweetdeck,18, , @NashvilleScene:,0
8.31E+17,823993891, starlocalmedia, the official account for star local media which has newspapers serving communities in collin denton dallas and tarrant counties , 2017-02-13,12:04:27, dallas christian boys knocked out of basketball playoffs , plano texas, blox cms,0, , ,0
4.27E+17,199460614, hillcountrynws, , 2014-01-24,20:09:38, from city of cedar park due to icy weather friday s trash and recycling pickup has been moved to saturday if , cedar park texas, facebook,0, , ,0
5.00E+17,214633692, fbgstandard, the fredericksburg standard radio post is the weekly newspaper serving gillespie county communities for over 120 years , 2014-08-14,13:57:48, the city of fredericksburg has released the proposed 2014 15 budget it is posted on the city s website at , fredericksburg texas, facebook,0, , ,0
2.37E+17,235331818, newbraunfelshz, newspaper serving new braunfels since 1852 , 2012-08-18,15:45:25, cougarettes win coveted academic award , new braunfels tx, twitter web client,0, , ,0
8.07E+17,15342142, sacurrent, san antonio s free alternative newsweekly bryanrindfuss jesselizarraras smartinezwrites alex zee lyannealexia chrisconde, 2016-12-07,18:45:05, city s first indoor farmers market is coming to the east side , san antonio tx, hootsuite,2, , ,4
7.40E+17,183367628, idealgolfer, daily access to rounds of golf and other exclusive deals at 50 80 off, 2016-06-06,16:00:03, today s deal three options up to 47 off a round at lpga international , , imshopping,0, , ,0
4.56E+17,25165225, thepaisano, the independent student newspaper for the university of texas at san antonio by utsa students for utsa students go runners , 2014-04-15,23:22:55, accusing of manipulating statistics to strengthen his immigration arguments when there is no evidence , san antonio tx, tweetdeck,0, #FaceToFace, @DanPatrick,0
6.00E+17,28522270, alextimesnews, we re alexandria s independent hometown newspaper have news tips reach us at newstips alextimes com, 2015-05-18,23:40:34, rt don t we have enough drinking establishments in this town , alexandria va, twitter for android,1, , @AlexandriaBiker:@AlexTimesNews,0
5.76E+17,2834111727, cfieldobserver, virginia s largest weekly newspaper , 2015-03-13,16:23:22, local government watchdogs want a third party investigation to hold county officials accountable for a 9 million , chesterfield va, facebook,0, , ,0
5.21E+17,31024318, newsvirginian, breaking news headlines and newsroom chatter from the news virginian , 2014-10-10,18:44:19, wayne ave will be closed from federal street to lumos plaza w main st will be closed from arch ave to maple ave , waynesboro va , twitter web client,0, , ,0
7.99E+17,44384307, calrecord, the northeast kingdom northern new hampshire s daily newspaper check us out on facebook instagram , 2016-11-15,14:23:50, we want to know what you re thankful for tell us what you ll be giving thanks for at your holiday gathering and , st johnsbury vt, facebook,0, , ,0
8.40E+17,12763982, tricityherald, voice of the mid columbia tips and feedback 509 582 1502 or email news tricityherald com upload your photos to , 2017-03-11,5:15:00, dog takes over as tiger cubs nanny at cincinnati zoo , tri cities wash , tweetdeck,1, , ,5
8.47E+17,10648962, seattlepi, tweeting news from seattle and the pacific northwest read more at , 2017-03-29,18:00:34, 78 years ago oregon s tall firs won the 1st ncaa tournament , seattle washington usa, socialflow,0, , ,0
7.19E+17,25119273, thefrontonline, the western front is an independent award winning student newspaper serving wwu and bellingham washington since 1970 , 2016-04-09,0:05:00, fraser lecture series opened with discussion on big data at mt baker theater wed april 6 , bellingham washington, twitter web client,2, , ,2
8.58E+17,15752446, wistatejournal,  madison s largest reporting team the best source for news analysis and features about wisconsin business politics crime entertainment sports and more , 2017-04-30,1:12:08, mifflin street is filled with 12 000 partiers for annual block party , madison wisconsin, dlvr it,1, , ,2
6.97E+17,564695894, spcitytimes, the very best in daily local news , 2016-02-09,18:20:58, new city leaders on monday began negotiations regarding a new development proposed for the former lullaby property , stevens point wisconsin, facebook,0, , ,0
8.03E+17,58524142, thejournalwv, news from the journal the best source for local and national news sports weather and features in the martinsburg area , 2016-11-26,14:18:57, fidel castro who embraced soviet style communism during his half century rule of cuba has died , martinsburg west virginia, twitter web client,0, , ,1
8.52E+17,6107422, thetimes, the best of our journalism subscribe here speak to our customer service team , 2017-04-12,13:15:01,  edfenergy is raising its prices for the second time this year adding 78 to the annual bills of 1 5m households , london, sprinklr,9, , @edfenergy,2
8.97E+17,14495726, phillyinquirer, delivering the news since 1829 winner of 20 pulitzer prizes tips 215 854 4567 on facebook , 2017-08-15,12:24:50, countdown to kickoff la salle , philadelphia pa, socialflow,0, , ,0
8.86E+17,16910966, heraldextra, daily herald utah valley local news, 2017-07-15,13:05:14, utah county outlines canyon road improvements , provo utah, buffer,0, , ,3
8.78E+17,15723290, timepolitics, twitter feed for time s politics channel, 2017-06-22,20:03:22, how this supreme court case will affect the next election , , tweetdeck,0, , ,1
8.24E+17,15945641, wbjonline, the washington business journal keeps you in the loop on what s happening in the greater washington business community , 2017-01-25,22:33:08, washington gas parent to be acquired in 6 4b deal , washington d c , tweetdeck,7, , ,1
6.93E+17,376992537, bocabeacon, , 2016-01-29,19:35:16, four new pros in tennis expo action starts next week boca beacon , boca grande fl, twitter web client,0, , ,0
7.84E+17,42888846, folioweekly, northeast florida s independent voice since 1987, 2016-10-06,14:25:13, rt legends center 5130 soutel jax 32208 is open for shelter pet friendly in crates bring pet food , northeast florida, twitter for android,7, #HurricaneMatthew#J…, @FLHealthDuval:,0
3.91E+17,30249337, claytoday,  right now business owners can find out how they can receive a free advertisement in the clay today newspaper as well as in the, 2013-10-18,16:20:03, can you say simply precious our sports editor randy lefko seems to always be in the right place at the right , clay county florida, facebook,0, , ,0
8.37E+17,17129404, tbbjnewsroom, the tampa bay business journal provides exclusive breaking business news in its morning and afternoon editions and weekly edition , 2017-03-02,23:30:27, rt great party as to be expected, tampa bay florida, twitter for iphone,2, #TBBJListparty2017, @phuszar:@AlexisTBBJ@TBBJnewsroom,0
7.90E+17,714764250, adwnews, since 1928, 2016-10-21,23:12:21, lifestyles report worth sharing , atlanta georgia, socialflow,0, , ,0
3.71E+17,231883981, rockdalecitizen, your hometown source for news and sports in conyers and rockdale county ga since 1953 , 2013-08-24,14:15:08, the church began as conyers christian church but changed its named to crosspoint christian church in 2005 , conyers georgia usa, facebook,0, , ,0
2.62E+17,467728572, morgancitizen, madison and morgan county ga s weekly newspaper and leading source of information , 2012-10-27,23:21:54, the mchs marching bulldogs did an awesome job in competition today , madison ga , twitter for android,0, , ,0
8.10E+17,19022786, exploregeorgia, welcome to the peach state y all we re glad georgia s on your mind follow us for travel tips hidden gems events pics trip ideas more exploregeorgia, 2016-12-16,0:41:09, be filled with the magic of the season at these 10 holiday light displays in georgia gt gt , georgia, falcon social media management ,3, , ,6
7.13E+17,436884418, amestribnews, the ames tribune is a daily newspaper in ames iowa serving story county following of individuals parties or groups are not endorsements , 2016-03-23,19:00:55, roland story to welcome new middle school principal , ames iowa, tweetdeck,0, , ,0
4.97E+17,17023645, lmdsentinel, le mars daily sentinel newspaper we welcome your feedback story ideas and photo contributions , 2014-08-07,17:35:56, youth emergency services center no longer oversees a tracker program for juvenile offenders , serving northwest le mars ia, buffer,1, , ,0
